date,open,high,low,close,volume
2017-10-04,91.7053,92.5745,90.8126,91.6734,7699528
2017-10-05,91.6898,94.0698,91.1079,93.4728,4898599
2017-10-06,93.2711,94.1534,92.0292,92.8997,3879651
2017-10-09,92.7304,95.2516,92.2816,94.7905,7551670
2017-10-10,94.4218,95.4794,93.9099,94.9618,6006889
2017-10-11,95.3792,95.7931,94.8889,95.3007,9599417
2017-10-12,95.6532,98.094,94.9649,97.3882,4134575
2017-10-13,97.5697,99.0565,95.4451,96.8995,5070811
2017-10-16,97.5639,98.7893,94.456,95.6423,2641560
2017-10-17,95.5796,96.1664,94.4681,95.048,2865343
2017-10-18,96.0517,96.1554,95.5409,95.6441,14093359
2017-10-19,95.5688,95.8777,93.2879,93.5895,15797727
2017-10-20,93.6723,94.6737,93.4197,94.4184,7124341
2017-10-23,94.2884,95.1683,92.848,93.7145,4937678
2017-10-24,93.8355,96.1292,92.9436,95.2156,6092431
2017-10-25,95.4916,96.1868,91.4408,92.1065,9736254
2017-10-26,92.0701,92.253,90.9258,91.1064,5588277
2017-10-27,91.6689,92.3175,88.375,89.0002,7549492
2017-10-30,89.074,89.2135,87.8479,87.9855,6829997
2017-10-31,88.068,88.5231,87.8326,88.2865,5467938
2017-11-01,88.0089,90.5979,85.5494,88.066,5561955
2017-11-02,88.1938,89.98,86.0139,87.7559,7719542
2017-11-03,87.7151,88.1292,87.1496,87.561,4644443
2017-11-06,87.3767,88.2427,86.945,87.8067,8224508
2017-11-07,87.5708,88.9856,85.2099,86.5865,5684795
2017-11-08,87.3918,87.6904,87.1397,87.4375,7223746
2017-11-09,87.3577,88.34,87.2615,88.2427,11941405
2017-11-10,87.7984,89.0734,87.4435,88.7133,6418278
2017-11-13,88.499,90.6352,87.2916,89.3987,9917972
2017-11-14,89.3828,89.8436,89.3048,89.7652,3352189
2017-11-15,89.9354,92.4463,89.8237,92.3314,5687561
2017-11-16,92.5091,93.4397,91.3,92.2185,6941391
2017-11-17,92.4349,92.8858,91.3797,91.8254,14816761
2017-11-20,91.6204,91.6618,90.8288,90.8699,3134425
2017-11-21,90.9771,91.821,88.7544,89.5777,6605765
2017-11-22,89.3062,91.2113,86.2056,88.0446,12293889
2017-11-23,87.8557,88.0879,86.736,86.9653,5014925
2017-11-24,86.6892,86.9631,86.6051,86.8787,6304673
2017-11-27,86.5217,87.4046,86.399,87.2806,7839087
2017-11-28,87.6031,88.5628,86.3945,87.3411,7390757
2017-11-29,87.5497,87.987,85.9884,86.4179,12842178
2017-11-30,86.7108,87.704,86.5104,87.5013,8213805
2017-12-01,87.5132,89.5385,86.4015,88.4011,11676005
2017-12-04,88.6393,89.5162,87.3402,88.2042,5944244
2017-12-05,87.6676,88.0459,87.0327,87.4083,5104980
2017-12-06,87.67,88.1146,87.6293,88.0737,6272264
2017-12-07,88.1277,89.6105,86.8408,88.3019,4317970
2017-12-08,88.494,88.8893,86.1611,86.546,8329733
2017-12-11,86.66,87.3198,85.8098,86.4631,5883051
2017-12-12,86.1679,87.3031,85.6479,86.7762,5247287
2017-12-13,86.327,87.3195,84.7254,85.6995,8380353
2017-12-14,85.4883,86.7326,84.6912,85.9238,4344629
2017-12-15,86.0922,86.1123,84.1877,84.2074,9343002
2017-12-18,84.409,86.096,84.0989,85.7798,5669448
2017-12-19,85.3742,88.095,84.5794,87.2748,10914207
2017-12-20,86.9787,87.7001,86.2531,86.9685,5866931
2017-12-21,86.7508,87.6916,86.4685,87.4062,8839149
2017-12-22,87.2981,88.9635,82.9513,84.5338,7376149
2017-12-25,84.1358,84.2796,83.0466,83.1885,9244118
2017-12-26,82.7796,83.3852,82.2475,82.8491,7173585
2017-12-27,82.7098,82.8768,82.0022,82.1678,2772933
2017-12-28,82.1823,82.8842,81.9927,82.693,8075074
2017-12-29,82.4934,84.6787,81.9303,84.1006,5207977
2018-01-01,84.0807,84.3708,83.0511,83.3376,7396975
2018-01-02,83.5184,83.9784,82.3577,82.8113,7109012
2018-01-03,82.5908,83.1413,82.4648,83.0144,3958820
2018-01-04,82.9793,84.317,82.8257,84.1609,3740976
2018-01-05,84.3376,84.737,82.9731,83.3661,7010484
2018-01-08,83.2947,83.6415,83.2334,83.5799,4777727
2018-01-09,83.4818,85.115,83.2514,84.8801,7844686
2018-01-10,85.0826,85.5063,83.3683,83.7835,5022783
2018-01-11,83.731,84.5131,82.1847,82.9524,8122424
2018-01-12,83.1402,83.331,82.5189,82.7083,6389055
2018-01-15,82.7809,83.0141,82.168,82.3994,6052399
2018-01-16,82.3416,83.3539,81.985,82.9929,4644390
2018-01-17,83.0744,83.5165,82.7603,83.2007,5919404
2018-01-18,83.2553,83.4245,81.8766,82.0429,8692023
2018-01-19,82.2146,82.5434,82.1046,82.433,5278165
2018-01-22,82.3405,82.4494,81.9784,82.0869,6670764
2018-01-23,82.0938,83.1704,81.9171,82.9914,5494836
2018-01-24,82.9809,83.1204,82.4705,82.609,5669530
2018-01-25,82.7282,82.8839,82.068,82.2224,10747025
2018-01-26,82.05,83.1722,81.5158,82.6307,8722943
2018-01-29,82.8029,83.2518,82.7434,83.192,5567946
2018-01-30,83.2715,83.6253,83.1879,83.5414,5876999
2018-01-31,83.3165,84.094,81.677,82.4392,4073556
2018-02-01,82.6434,83.0534,82.4375,82.8465,5033301
2018-02-02,83.2263,83.622,81.8017,82.1906,6104485
2018-02-05,82.3594,83.4221,81.3425,82.3921,7579977
2018-02-06,82.6332,82.7922,81.3231,81.4796,7278705
2018-02-07,81.4938,82.0375,81.2784,81.8206,3461012
2018-02-08,81.5428,81.9885,80.8823,81.3244,7972975
2018-02-09,81.0179,81.101,80.4342,80.5167,5205705
2018-02-12,80.5587,81.1116,80.4787,81.031,3634487
2018-02-13,80.9329,81.5584,80.6109,81.2339,9205661
2018-02-14,81.082,81.1517,80.7992,80.8687,9684980
2018-02-15,80.8583,82.6781,80.076,81.8782,5994027
2018-02-16,81.9815,82.3555,81.2552,81.6259,7161949
2018-02-19,81.3835,81.9999,81.0759,81.69,7331971
2018-02-20,81.6149,81.9268,81.601,81.9128,9426959
2018-02-21,82.1664,82.7444,80.9711,81.5408,7217380
2018-02-22,81.3614,82.1334,81.129,81.8987,3171451
2018-02-23,82.0447,82.1575,81.4723,81.5843,12051484
2018-02-26,81.5034,81.5079,81.3477,81.3522,8260849
2018-02-27,81.4431,82.5023,81.2514,82.308,4399342
2018-02-28,82.4932,83.0785,81.0769,81.6522,3573032
2018-03-01,81.7762,82.0712,79.8087,80.0965,6600795
2018-03-02,80.2457,81.5874,79.8673,81.2026,4825723
2018-03-05,81.0113,83.5505,80.4378,82.9589,6154988
2018-03-06,83.1483,83.3814,82.496,82.7272,7261798
2018-03-07,82.583,82.5978,81.4533,81.468,4300313
2018-03-08,81.5113,81.9164,80.9014,81.3035,3451543
2018-03-09,81.3465,81.7765,80.7288,81.1555,6293970
2018-03-12,81.2362,81.4955,80.8138,81.0717,4357548
2018-03-13,81.1276,81.7096,79.8054,80.3778,5718480
2018-03-14,80.2391,81.1372,79.908,80.8024,3151675
2018-03-15,80.5794,81.3023,80.4706,81.1926,4876323
2018-03-16,81.3377,81.6499,79.9401,80.2469,7179613
2018-03-19,80.2774,80.7583,80.269,80.7498,6873254
2018-03-20,80.9401,82.6218,80.4892,82.1616,3935041
2018-03-21,82.154,82.854,81.6248,82.3203,3380281
2018-03-22,82.0838,82.6215,81.6016,82.1361,5427997
2018-03-23,82.2987,82.7876,81.5987,82.0835,6750913
2018-03-26,82.0212,82.9628,81.6044,82.5412,6342891
2018-03-27,82.599,82.7951,81.2292,81.4221,4394706
2018-03-28,81.3142,81.8182,81.0718,81.5743,6076291
2018-03-29,81.8494,82.5153,80.6998,81.3563,9837552
2018-03-30,81.2105,82.7568,81.0958,82.6399,5855155
2018-04-02,82.5829,83.1222,82.0296,82.5652,2806689
2018-04-03,82.5834,83.9342,82.3967,83.7444,5850603
2018-04-04,83.5574,84.3899,82.215,83.0342,12217233
2018-04-05,83.0904,83.5508,83.0181,83.4781,3222986
2018-04-06,83.754,84.7674,82.7393,83.7404,5458393
2018-04-09,83.6564,83.7294,83.1174,83.19,4927001
2018-04-10,83.2573,83.3636,83.2481,83.3544,5604769
2018-04-11,82.8865,84.7613,82.3671,84.2302,5829700
2018-04-12,84.2235,84.6843,83.5936,84.051,8510098
2018-04-13,83.9971,84.2046,82.7333,82.9377,5579940
2018-04-16,82.7988,83.2333,82.536,82.9691,8990500
2018-04-17,83.153,83.6781,81.8841,82.4012,5145911
2018-04-18,82.3462,82.8161,81.7469,82.2134,4688956
2018-04-19,82.1835,82.6599,81.7277,82.2014,4127168
2018-04-20,82.1379,82.2843,80.9593,81.1035,2607599
2018-04-23,80.7859,80.8061,80.0592,80.0793,6022950
2018-04-24,79.8939,80.4617,79.8704,80.438,12266412
2018-04-25,80.5965,80.907,79.8287,80.1363,6478952
2018-04-26,79.7908,80.4023,77.9146,78.5117,7099069
2018-04-27,78.3886,79.2023,78.2469,79.0592,4572463
2018-04-30,78.9945,80.0501,78.2317,79.2771,4891658
2018-05-01,79.5606,79.9121,78.5093,78.8561,7997438
2018-05-02,78.9803,79.0715,77.9611,78.0511,12046114
2018-05-03,77.9621,78.949,77.6453,78.6282,9781021
2018-05-04,78.8384,79.5587,78.1804,78.8946,7443659
2018-05-07,78.7751,81.2853,78.0054,80.4911,5470253
2018-05-08,80.6576,81.2834,80.1885,80.8107,5865878
2018-05-09,80.5862,81.1203,80.576,81.11,3990281
2018-05-10,81.2884,81.375,80.9553,81.0415,3022238
2018-05-11,80.9742,81.8594,80.7453,81.628,3436815
2018-05-14,81.4563,82.7678,80.7891,82.0898,5502402
2018-05-15,82.0533,83.1559,81.8786,82.9789,4799289
2018-05-16,83.026,83.2116,82.4841,82.6685,2996629
2018-05-17,82.5848,82.6057,82.3965,82.4173,5313949
2018-05-18,82.5108,82.6439,82.0052,82.1374,4748803
2018-05-21,82.0394,82.7802,81.9741,82.7142,3374088
2018-05-22,82.8194,83.8349,82.7643,83.7792,4651515
2018-05-23,83.8551,84.566,82.8065,83.5085,4744013
2018-05-24,83.4981,83.5965,83.164,83.262,4214832
2018-05-25,83.1868,83.5416,83.1653,83.52,7814123
2018-05-28,83.5459,83.9019,83.0418,83.3956,2519609
2018-05-29,83.4896,84.3889,83.1962,84.0923,2437432
2018-05-30,84.448,85.017,82.0461,82.5989,5400972
2018-05-31,82.7579,83.4211,81.4318,82.0844,5605316
2018-06-01,82.2486,82.3308,81.5212,81.6027,6340456
2018-06-04,82.1203,82.3524,79.8828,80.1086,4347823
2018-06-05,80.1932,80.2538,79.4604,79.5204,3736297
2018-06-06,79.5993,79.8061,78.7633,78.9679,5378116
2018-06-07,79.0818,79.2039,78.7575,78.8791,4520549
2018-06-08,78.7163,79.6657,78.6938,79.6429,10031130
2018-06-11,79.5705,79.6244,79.4709,79.5247,4737804
2018-06-12,79.4423,79.6189,78.7224,78.8974,5280340
2018-06-13,79.0021,79.1163,78.7878,78.9018,14518620
2018-06-14,78.8736,79.7191,78.7797,79.6242,4989624
2018-06-15,79.6467,80.3177,78.3713,79.0316,6737759
2018-06-18,79.2077,80.2697,77.447,78.4854,6985164
2018-06-19,78.6242,79.3546,78.1603,78.8864,7227009
2018-06-20,78.8603,79.3498,78.2985,78.7845,6056061
2018-06-21,78.6765,79.6183,78.3074,79.2447,5828741
2018-06-22,79.4291,79.4694,79.237,79.2772,5614757
2018-06-25,79.4029,80.1276,79.0542,79.7757,4283914
2018-06-26,79.5138,79.7451,78.9141,79.1437,6143976
2018-06-27,79.0929,79.2441,79.0261,79.1771,12142638
2018-06-28,79.204,79.4101,78.8767,79.0819,8754234
2018-06-29,79.2081,79.4779,78.0733,78.3393,6091119
2018-07-02,78.4854,78.5796,77.2903,77.383,7595809
2018-07-03,77.428,77.8671,77.4204,77.8595,3809867
2018-07-04,77.9528,78.562,77.0742,77.6765,4860104
2018-07-05,77.6867,78.1313,76.6307,77.0692,7880604
2018-07-06,76.9629,77.4745,76.54,77.0487,9777967
2018-07-09,77.0075,78.097,76.7189,77.8044,3962670
2018-07-10,77.8074,77.9013,76.3125,76.4045,4445220
2018-07-11,76.3991,76.6289,75.2868,75.5132,12907584
2018-07-12,75.2223,75.9053,74.3091,74.9838,5605617
2018-07-13,74.9228,76.4816,74.3786,75.9261,11185401
2018-07-16,75.9348,76.3903,75.6878,76.1417,5859168
2018-07-17,76.0979,77.7155,75.066,76.6617,5952056
2018-07-18,76.623,77.0854,75.533,75.9889,4773445
2018-07-19,76.0648,76.7494,74.6628,75.3347,7863932
2018-07-20,75.1685,75.9651,74.8576,75.651,9284773
2018-07-23,75.3992,76.058,75.0708,75.7266,3565355
2018-07-24,75.6726,76.5006,75.2836,76.1074,4684618
2018-07-25,76.2265,77.4376,74.8411,76.0302,7777975
2018-07-26,76.2933,77.1502,75.3965,76.2434,5121489
2018-07-27,76.3655,76.6434,76.1051,76.382,4427834
2018-07-30,76.1527,77.5965,75.4792,76.9102,8077493
2018-07-31,76.8736,77.6232,76.7126,77.4606,8386690
2018-08-01,77.5013,77.5801,76.4021,76.4797,4505991
2018-08-02,76.5075,76.5563,75.0764,75.1243,5872094
2018-08-03,75.2073,76.1229,74.8712,75.7827,3326347
2018-08-06,75.6405,76.8576,75.351,76.5634,3769990
2018-08-07,76.5735,77.1204,75.427,75.9657,5668535
2018-08-08,76.0311,76.4964,74.4013,74.8566,5462067
2018-08-09,74.9832,75.1341,74.8058,74.9564,3663849
2018-08-10,74.8329,76.0921,74.3189,75.5694,4050641
2018-08-13,75.516,77.3338,74.9266,76.7301,3522767
2018-08-14,76.3066,77.121,76.2813,77.0955,6470728
2018-08-15,76.9975,77.7226,76.1839,76.9013,2455202
2018-08-16,76.8188,77.2812,75.9237,76.3808,3598920
2018-08-17,76.2215,76.7281,75.9231,76.4278,2560206
2018-08-20,76.4537,76.4857,76.2487,76.2805,6378117
2018-08-21,76.2718,76.3172,75.6436,75.6886,2622613
2018-08-22,75.3393,77.5891,74.7764,77.0094,5462772
2018-08-23,77.0433,78.3525,76.8779,78.1842,10392395
2018-08-24,78.0358,79.0246,77.9682,78.9562,10534318
2018-08-27,79.0348,79.1124,78.327,78.404,2619285
2018-08-28,78.1985,79.0157,78.1791,78.9961,6077713
2018-08-29,79.001,79.9634,78.4962,79.4524,3631610
2018-08-30,79.4064,79.784,79.4049,79.7825,3346818
2018-08-31,79.8321,80.802,79.6773,80.6453,5154534
2018-09-03,80.6659,81.3336,80.4425,81.1083,8816114
2018-09-04,81.066,81.8664,80.8457,81.644,6856028
2018-09-05,81.3876,82.6814,80.8288,82.1138,4051990
2018-09-06,81.8658,82.6906,81.5645,82.3862,7151186
2018-09-07,82.2878,82.8959,80.6381,81.234,2198513
2018-09-10,81.2326,81.4147,81.1502,81.3321,3991177
2018-09-11,81.2309,81.5125,80.7249,81.0048,3879507
2018-09-12,81.1085,82.1024,79.2312,80.2021,5565534
2018-09-13,80.1562,81.5843,79.9327,81.3568,4973548
2018-09-14,81.1962,82.6255,81.1319,82.56,5097123
2018-09-17,82.513,83.7255,82.318,83.5277,5029783
2018-09-18,83.5663,83.8207,83.4921,83.7462,5442440
2018-09-19,83.8019,84.9285,83.598,84.7218,6694706
2018-09-20,85.0482,85.9404,83.8943,84.7744,5725885
2018-09-21,84.6584,85.3455,84.2756,84.9596,4813979
2018-09-24,84.9469,85.0484,84.1457,84.2462,6334203
2018-09-25,84.3198,84.6952,84.1898,84.5647,7506085
2018-09-26,84.5606,85.0535,84.1601,84.6507,4318267
2018-09-27,84.564,85.1769,83.1932,83.7962,5267224
2018-09-28,83.5308,83.8971,83.439,83.8048,8585093
2018-10-01,83.7172,84.4608,83.0562,83.7938,3470020
2018-10-02,83.6098,85.1658,83.5264,85.0809,11102225
2018-10-03,84.7806,86.3355,84.2066,85.7509,3156938
2018-10-04,85.6114,85.8987,85.5167,85.8038,4697915
2018-10-05,85.62,86.0462,85.5976,86.0237,3688385
2018-10-08,86.1265,86.493,85.735,86.0997,12941452
2018-10-09,86.2058,86.4631,85.7457,86.0017,4410220
2018-10-10,85.8427,87.1113,84.0451,85.2872,4414648
2018-10-11,85.2418,85.4705,84.9982,85.2263,4650455
2018-10-12,84.9026,85.3223,84.3345,84.7513,5604141
2018-10-15,84.6656,85.2591,83.3475,83.9318,4729824
2018-10-16,84.0004,84.406,83.9226,84.3279,5114655
2018-10-17,84.4705,84.8138,84.3001,84.6427,1314663
2018-10-18,84.5193,85.2034,82.7867,83.4568,5518624
2018-10-19,83.6367,83.9268,83.1283,83.4166,5432434
2018-10-22,83.1581,84.4596,82.8468,84.1434,8171824
2018-10-23,83.9288,84.9404,83.9094,84.9208,9105595
2018-10-24,85.0443,86.048,84.6825,85.6819,5003719
2018-10-25,85.9756,86.3903,85.3423,85.754,7476437
2018-10-26,85.8407,86.2745,84.7786,85.2071,3471675
2018-10-29,85.2,85.835,83.8732,84.4983,7331657
2018-10-30,84.1194,85.226,83.6806,84.7814,4289947
2018-10-31,84.431,85.1586,84.3625,85.0895,3358134
2018-11-01,85.1121,86.0767,85.072,86.0362,5007963
2018-11-02,85.9731,87.5921,85.2546,86.86,9444699
2018-11-05,86.6636,86.8739,86.6012,86.8113,5798892
2018-11-06,86.823,87.0851,85.7174,85.9762,9814491
2018-11-07,85.9964,86.563,85.235,85.7966,3997909
2018-11-08,85.9626,86.2052,85.7523,85.9942,8202222
2018-11-09,86.0183,86.0559,85.8593,85.8968,4155366
2018-11-12,86.1131,86.386,85.2658,85.5359,5902619
2018-11-13,85.5373,86.1189,85.1789,85.758,5882241
2018-11-14,85.7378,86.6706,84.5298,85.4494,7027713
2018-11-15,85.6358,85.7818,84.9107,85.0554,5962924
2018-11-16,84.8852,85.9988,84.2125,85.3172,4013207
2018-11-19,85.8102,86.4195,84.4813,85.0812,7670543
2018-11-20,85.1466,85.4595,84.9836,85.2959,10782531
2018-11-21,85.3625,85.6585,85.236,85.5316,4270553
2018-11-22,85.6236,85.8915,84.517,84.7815,2588741
2018-11-23,85.1079,85.2347,84.3664,84.4921,6586305
2018-11-26,84.6293,85.7663,84.4035,85.5375,4724645
2018-11-27,85.2569,85.5957,84.436,84.7716,5118306
2018-11-28,85.0155,85.3325,83.0487,83.3583,6737815
2018-11-29,83.3002,84.1778,81.2834,82.1398,4493840
2018-11-30,82.1579,82.2273,82.1329,82.2023,4843918
2018-12-03,81.9873,82.8113,81.4475,82.2661,5182133
2018-12-04,82.3548,82.9007,81.6883,82.2298,9710097
2018-12-05,82.1202,83.4125,81.8075,83.0949,5459147
2018-12-06,83.1119,83.1363,81.3144,81.3383,3290354
2018-12-07,81.291,81.9975,80.9415,81.645,3343149
2018-12-10,81.9674,82.9561,81.7528,82.7389,5702796
2018-12-11,83.0754,83.4151,81.687,82.0211,3433202
2018-12-12,82.0289,82.0927,81.7455,81.8091,2887362
2018-12-13,81.8198,82.1148,81.0564,81.3487,6955127
2018-12-14,81.2865,81.4468,80.6382,80.7972,7092685
2018-12-17,80.9804,81.4581,80.1509,80.6237,4655317
2018-12-18,80.5694,82.416,79.7857,81.6143,6066176
2018-12-19,81.4953,83.7849,81.43,83.7178,7401446
2018-12-20,84.0021,84.4535,82.8822,83.3276,8735494
2018-12-21,83.1723,85.9382,82.8018,85.5554,8743641
2018-12-24,85.5442,86.3482,84.7992,85.5962,2420832
2018-12-25,85.1285,87.8713,84.9631,87.7005,6235303
2018-12-26,87.9148,88.7235,86.7874,87.5858,8445117
2018-12-27,88.1767,88.5593,87.3644,87.7435,5825496
2018-12-28,87.9631,88.8283,87.3286,88.1876,6965071
2018-12-31,88.6354,92.2772,88.5209,92.158,9269289
2019-01-01,91.8882,93.6379,91.5077,93.2501,7090790
2019-01-02,93.3265,94.6102,91.0862,92.339,12548417
2019-01-03,92.0378,93.8616,91.7675,93.5859,10774920
2019-01-04,93.5121,94.0141,92.6189,93.1162,6546962
2019-01-07,93.3657,93.9258,91.9333,92.4848,6342089
2019-01-08,92.5174,94.5574,91.6347,93.6552,2195252
2019-01-09,93.1979,94.4475,92.4544,93.694,6024448
2019-01-10,93.2681,94.9064,92.4312,94.0548,3995302
2019-01-11,93.6058,95.1193,92.5747,94.0715,7500116
2019-01-14,94.2318,95.1369,93.6106,94.5097,7297815
2019-01-15,95.188,95.4178,94.8374,95.0664,9068157
2019-01-16,95.5162,95.5794,92.4857,92.5469,12002260
2019-01-17,91.9409,95.4398,89.98,93.4042,6793178
2019-01-18,93.8652,95.4833,90.5786,92.1401,17091705
2019-01-21,92.3169,92.7234,90.7063,91.1058,5919460
2019-01-22,90.818,92.0329,89.907,91.1097,3193693
2019-01-23,91.0532,91.8719,90.4071,91.22,4307837
2019-01-24,91.4248,91.7905,90.3893,90.7508,4646740
2019-01-25,90.8531,92.4131,89.875,91.4182,6835404
2019-01-28,91.1735,91.3359,90.3053,90.4661,3692725
2019-01-29,90.5793,91.0708,89.7254,90.2122,4787816
2019-01-30,89.8183,90.3029,89.346,89.828,5057380
2019-01-31,89.7871,90.4486,89.1836,89.8407,4508734
2019-02-01,90.0502,90.4379,89.7069,90.0931,7462055
2019-02-04,90.0965,90.412,89.0872,89.3992,6971241
2019-02-05,89.3079,90.7827,88.5163,89.978,8601112
2019-02-06,90.1419,90.4462,89.7684,90.0714,4724939
2019-02-07,90.2513,90.3484,88.6376,88.7329,8725726
2019-02-08,88.9713,89.5367,86.8149,87.3667,3125723
2019-02-11,87.5232,87.6674,87.2597,87.4035,3095381
2019-02-12,87.5972,87.8208,87.0688,87.291,3319267
2019-02-13,87.4221,87.6218,87.0637,87.2627,5413790
2019-02-14,87.3101,87.7475,86.8531,87.2882,8725205
2019-02-15,87.3042,87.9224,86.8801,87.4953,4239341
2019-02-18,87.4528,88.5891,87.0914,88.223,4457496
2019-02-19,88.0043,88.4371,87.0414,87.4695,4947377
2019-02-20,87.2986,87.3175,86.6605,86.6793,6782840
2019-02-21,86.6292,86.7675,85.8145,85.9515,4455835
2019-02-22,85.994,86.5007,85.6951,86.2001,4357497
2019-02-25,86.4547,87.3689,86.2172,87.1289,3149068
2019-02-26,87.1214,87.8705,86.1265,86.867,4291242
2019-02-27,87.0456,87.1772,85.0214,85.1499,8638676
2019-02-28,85.3383,85.4115,83.9417,84.0138,5593667
2019-03-01,83.974,84.0822,83.3786,83.4862,4012132
2019-03-04,83.5879,84.5985,82.1558,83.1491,8843850
2019-03-05,83.1077,83.6423,82.3848,82.9148,4268145
2019-03-06,83.1395,83.4346,82.6908,82.9843,9518592
2019-03-07,83.0924,83.2042,82.7046,82.8159,9456549
2019-03-08,82.6143,83.6623,82.5274,83.5742,5516090
2019-03-11,83.6019,83.6618,83.0967,83.1563,2961941
2019-03-12,83.4373,83.7253,82.3301,82.6142,13478084
2019-03-13,82.5836,83.1613,82.4057,82.9821,6297641
2019-03-14,83.0582,83.653,81.405,81.9879,4738449
2019-03-15,82.0796,82.8258,81.5515,82.2929,7906742
2019-03-18,82.1184,82.8631,81.6645,82.4051,7143378
2019-03-19,82.4913,82.6873,82.1533,82.3486,9112435
2019-03-20,82.1139,83.6496,81.9379,83.4702,4138467
2019-03-21,83.3634,84.186,82.2775,83.0894,6126686
2019-03-22,83.2726,84.9645,82.8637,84.5473,3356559
2019-03-25,84.6091,85.0026,84.0446,84.4354,7041339
2019-03-26,84.3828,84.4925,83.4921,83.6006,5344599
2019-03-27,83.6771,83.81,83.5595,83.6922,6035558
2019-03-28,83.6819,84.2809,82.4112,83.0011,5087186
2019-03-29,83.0033,83.3227,82.2184,82.5348,4878653
2019-04-01,82.6459,83.047,82.4467,82.8468,3811307
2019-04-02,82.7235,83.7959,82.2025,83.2681,7399680
2019-04-03,83.2749,83.3613,82.8023,82.8882,9787894
2019-04-04,82.8352,83.663,82.7775,83.6047,4317158
2019-04-05,83.3338,84.5157,83.2642,84.4451,6730711
2019-04-08,84.1762,86.7826,83.5542,86.1414,8160457
2019-04-09,86.6107,87.8416,85.5583,86.7743,6887208
2019-04-10,86.89,88.9709,86.3598,88.428,3727689
2019-04-11,88.0234,88.0384,86.1368,86.1515,4078738
2019-04-12,85.6929,86.5297,84.9419,85.7713,5023033
2019-04-15,85.738,87.2371,83.2891,84.7455,2917785
2019-04-16,85.2051,85.3018,84.7879,84.8842,12056923
2019-04-17,84.8293,85.8566,83.2055,84.2132,7952672
2019-04-18,84.5954,85.7817,82.8562,84.0181,6783155
2019-04-19,84.1206,86.4923,83.8724,86.2371,2858601
2019-04-22,86.378,87.7988,84.6408,86.033,3309769
2019-04-23,85.6358,86.5573,85.6052,86.5264,6858510
2019-04-24,86.8079,87.4987,85.5659,86.2469,15098913
2019-04-25,86.1468,86.6605,85.8242,86.336,5191221
2019-04-26,86.5945,86.9659,85.9731,86.3417,9698255
2019-04-29,86.0985,87.3692,85.6148,86.8784,5665900
2019-04-30,86.9317,89.8172,85.4549,88.2914,7018310
2019-05-01,88.3991,91.3008,87.4581,90.3288,11159602
2019-05-02,90.2806,91.201,89.8002,90.7157,5977761
2019-05-03,90.843,92.07,90.2396,91.4584,5208983
2019-05-06,91.3741,92.275,89.131,90.0098,12105440
2019-05-07,89.8076,90.0516,89.6551,89.8987,6991183
2019-05-08,90.4002,92.4217,89.0842,91.0764,10621803
2019-05-09,91.408,93.7933,89.8303,92.1744,5219111
2019-05-10,91.9318,93.7292,90.6709,92.4436,12050383
2019-05-13,92.6259,93.8609,92.3533,93.5847,7658971
2019-05-14,93.3442,95.0357,92.5448,94.2218,8168961
2019-05-15,93.8358,96.5912,93.0678,95.8006,7236071
2019-05-16,96.1444,96.4135,95.9155,96.184,5608239
2019-05-17,95.6178,96.2174,95.113,95.7094,6860317
2019-05-20,96.0172,96.2123,95.9593,96.1543,5751097
2019-05-21,96.0701,96.4523,91.96,92.3258,10076895
2019-05-22,92.2581,94.0697,91.028,92.8154,6329390
2019-05-23,92.9473,93.371,87.8373,88.2377,3772824
2019-05-24,88.4155,88.9094,85.6751,86.1537,3506636
2019-05-27,85.9073,88.6373,84.0232,86.6933,3440922
2019-05-28,86.9091,87.316,86.8609,87.2675,8790003
2019-05-29,87.3267,89.979,82.2656,84.7642,5981063
2019-05-30,84.1294,85.7472,81.6549,83.2251,10689206
2019-05-31,83.1405,88.2,80.9639,85.8909,10012456
2019-06-03,86.6038,86.9946,84.4121,84.793,9237919
2019-06-04,85.648,90.911,84.1827,89.3557,11297283
2019-06-05,89.7401,91.9728,87.071,89.2374,10099860
2019-06-06,88.604,90.3144,88.2936,89.9981,3206911
2019-06-07,90.2628,94.4662,89.2728,93.4302,8329055
2019-06-10,93.9072,93.9532,93.558,93.6039,11237331
2019-06-11,94.0114,97.5987,87.9133,91.268,18270967
2019-06-12,91.6977,93.1378,89.5066,90.9123,18611566
2019-06-13,91.1101,91.1578,90.6713,90.7187,5495557
2019-06-14,90.6794,91.7876,86.6321,87.6908,8242552
2019-06-17,87.3721,89.8425,84.6505,87.044,5067026
2019-06-18,86.061,86.5334,84.9357,85.4019,17411905
2019-06-19,85.5757,88.4749,84.3437,87.2011,14215638
2019-06-20,87.2983,89.1373,85.3637,87.1619,10907333
2019-06-21,87.4532,87.7416,86.1791,86.4632,10131385
2019-06-24,85.7739,86.2152,85.6927,86.1335,16468551
2019-06-25,86.4667,88.6401,84.3636,86.4842,15390189
2019-06-26,87.5541,87.9487,87.2652,87.6584,15065661
2019-06-27,87.6996,87.916,85.2658,85.4763,11380167
2019-06-28,85.4447,86.5004,82.2487,83.2649,8244191
2019-07-01,83.419,87.029,81.8449,85.3868,12884823
2019-07-02,86.4317,86.7063,84.1727,84.4401,13139420
2019-07-03,83.9244,84.4756,80.9881,81.52,8784116
2019-07-04,81.6192,82.4497,81.4565,82.2854,8237530
